"ID","TABLE_HCODE","TABLE_ENAME","IS_DISPLAY","COLUMN_ENAME","COLUMN_CNAME","DISPLAY_ALIAS","COLUMN_TYPE","COLUMN_CATEGORY","COLUMN_NULLABLE","COLUMN_DESC","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
5099,"328",HK_CashFlowStatementCN,1,CurrencyUnit,货币单位,,number(10),"",否,货币单位(CurrencyUnit)与(CT_SystemConst)表中的DM字段关联，令LB = 1068，得到货币单位的具体描述：1000-美元，1001-美分，1002-美元(次日)，1003-美元(同日)，1100-港元，1110-印度卢比，1120-印度尼西亚卢比，1130-伊朗里亚尔，1140-波兰兹罗提，1150-匈牙利福林，1160-日本元，1161-欧洲日元(离岸)，1170-约旦第纳尔，1180-科威特第纳尔，1190-阿联酋迪拉姆，1200-亚美尼亚德拉姆，1210-澳门元，1220-马来西亚林吉特，1230-安第列斯群岛盾，1240-安哥拉宽扎，1250-尼泊尔卢比，1260-哈萨克斯坦坚戈，1270-巴基斯坦卢比，1280-阿鲁巴岛弗罗林，1290-菲律宾比索，1300-阿塞拜疆马纳特，1310-波斯尼亚马克，1320-新加坡元，1330-韩国元，1340-孟加拉塔卡，1350-百慕大元，1360-泰国铢，1370-沙特里亚尔，1380-文莱林吉特，1390-不丹努尔特鲁姆，1400-博茨瓦纳普拉，1410-白俄罗斯卢布，1420-人民币元，1430-台湾元，1440-伯利兹元，1450-南苏丹镑，1460-世界投资报告法郎，1470-佛得角埃斯库多，1480-厄立特里亚纳克法，1490-埃塞俄比亚比尔，1500-福克兰群岛镑，1510-格鲁吉亚拉里，1520-直布罗陀镑，1530-克罗地亚库纳，1540-以色列新谢克尔，1550-吉尔吉斯斯坦索姆，1560-开曼群岛元，1570-莱索托马洛蒂，1580-摩尔多瓦列伊，1590-马其顿第纳尔，1600-蒙古图格里克，1610-马拉维克瓦查，1620-梅蒂卡尔，1630-纳米比亚元，1640-巴布亚新几内亚基那，1650-塞尔维亚第纳尔，1660-圣赫勒拿群岛磅，1670-圣多美和普林西比多布拉，1680-太平洋法郎，1690-非共体法郎，1700-斯威士兰里兰吉尼，1710-塔吉克斯坦索莫尼，1720-土库曼斯坦马纳特，1730-汤加潘加，1740-乌克兰格里夫纳，1750-乌兹别克斯坦苏姆，1760-瓦努阿图瓦图，1770-萨摩亚塔拉，1780-中非金融合作法郎，1790-东加勒比元，1810-人民币(离岸)，2470-坦桑尼亚先令，3000-欧元，3010-比利时法郎，3020-丹麦克朗，3030-英镑，3031-便士，3040-德国马克，3050-法国法郎，3070-意大利里拉，3090-荷兰盾，3100-葡萄牙埃斯库多，3110-立陶宛立特，3120-西班牙比塞塔，3130-拉脱维亚立特，3140-斯洛文尼亚托拉尔，3150-奥地利先令，3160-斯洛伐克克朗，3170-爱沙尼亚克朗，3180-芬兰马克，3190-安道尔比塞塔(废弃)，3260-挪威克朗，3300-瑞典克朗，3310-瑞士法郎，3311-记帐瑞士法郎，3313-清算瑞士法郎，3430-苏联卢布(废弃)，3440-俄国卢布，3450-俄罗斯卢布，4000-巴西雷亚尔(废弃)，4100-巴西里亚尔，4290-墨西哥比索，5010-加拿大元，6010-澳大利亚元，6090-新西兰元，7101-刚果法郎，7103-尼日利亚奈拉，7105-越南盾，7107-肯尼亚先令，7109-卢森堡法郎，7111-摩洛哥迪拉姆，7113-南非兰特，7115-斯里兰卡卢比，7117-苏丹第纳尔，7119-也门里亚尔(废弃)，7120-苏丹镑，7121-爱尔兰镑，7123-土耳其里拉(废弃)，7125-捷克克朗(废弃)，8000-阿尔巴尼亚列克，8010-阿尔及利亚第纳尔，8020-阿富汗尼，8030-阿根廷比索，8040-也门里亚尔，8050-阿曼里亚尔，8060-埃及镑，8070-巴巴多斯元，8080-巴哈马元，8090-巴拉圭瓜拉尼，8100-巴林第纳尔，8110-巴拿马巴波亚，8120-保加利亚列弗，8130-冰岛克朗，8150-玻利维亚诺，8160-布隆迪法郎，8170-朝鲜圆，8180-赤道几内亚埃奎勒，8190-多米尼加比索，8200-厄瓜多尔苏克雷，8210-斐济元，8220-冈比亚法拉西，8230-哥伦比亚比索，8240-哥斯达黎加科朗，8250-古巴比索，8260-圭亚那元，8270-海地古德，8280-洪都拉斯伦皮拉，8290-吉布提法郎，8300-几内亚法郎，8310-几内亚比索，8320-加纳塞地，8330-柬埔寨瑞尔，8340-捷克克朗，8350-津巴布韦元，8360-卡塔尔里亚尔，8370-科摩罗法郎，8380-老挝基普，8390-黎巴嫩镑，8400-利比里亚元，8410-利比亚第纳尔，8420-卢旺达法郎，8430-罗马尼亚列伊，8440-马达加斯加阿里亚里，8450-马尔代夫卢比，8460-马耳他镑，8470-毛里求斯卢比，8480-毛里塔尼亚乌吉亚，8490-秘鲁新索尔，8500-缅甸元，8510-也门第纳尔，8520-南斯拉夫新第纳尔，8530-尼加拉瓜科多巴，8540-埃斯库多，8550-萨尔瓦多科朗，8560-塞拉里昂利昂，8570-塞浦路斯镑，8580-塞舌尔卢比，8590-沙特阿拉伯亚尔，8600-苏里南元，8610-所罗门元，8620-索马里先令，8630-特立尼达多巴哥元，8640-突尼斯第纳尔，8650-土耳其里拉，8660-危地马拉格查尔，8670-委内瑞拉玻利瓦尔，8680-乌干达先令，8690-乌拉圭新比索，8700-希腊德拉马克，8720-叙利亚镑，8730-牙买加元，8740-伊拉克第纳尔，8750-赞比亚克瓦查，8760-扎伊尔，8770-智利比索，8780-玻利维亚Mvdol基金，8790-智利CUF基金，8800-哥伦比亚实际价值单位，8810-古巴可兑换比索，8820-墨西哥UDI基金，8830-莫桑比克梅蒂卡尔，8840-东帝汶埃斯库多，8850-罗马尼亚列伊(废弃)，8860-苏里南盾(废弃)，8870-马尔加什法郎(废弃)，8880-赞比亚克瓦查(废弃)，9900-其他货币，9901-本地货币，9990-特别提款权，9999-各币种折合美元。收起,,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5100,"328",HK_CashFlowStatementCN,1,AccountingStandards,会计准则,,number(10),"","",会计准则(AccountingStandards)与(CT_SystemConst)表中的DM字段关联，令LB=1357，得到会计准则的具体描述： 7-国际会计准则，110-香港会计准则，502-美国会计准则，503-新加坡会计准则，510-国际会计准则及香港会计准则，520-中国会计准则。,,,0,,"2024-08-23 16:30:57",,"2024-08-26 18:19:00"
5101,"328",HK_CashFlowStatementCN,1,IfComplete,完整标志,,number(10),"","","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5102,"328",HK_CashFlowStatementCN,1,Gmark,聚源转换标识,,number(10),"","",聚源转换标识(Gmark):1-是，2-否。,,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5103,"328",HK_CashFlowStatementCN,1,GdSaSeReCash,销售商品、提供劳务收到的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5104,"328",HK_CashFlowStatementCN,1,TaxLeRefund,收到的税费返还,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5105,"328",HK_CashFlowStatementCN,1,NetDepInce,客户存款和同业存放款项净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5106,"328",HK_CashFlowStatementCN,1,NetBorFromCB,向中央银行借款净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5107,"328",HK_CashFlowStatementCN,1,NetBorFromFinCo,向其他金融机构拆入资金净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5108,"328",HK_CashFlowStatementCN,1,DrBaLoansCanc,收回已核销贷款,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:00"
5109,"328",HK_CashFlowStatementCN,1,IntAndComCashIn,收取利息、手续费及佣金的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5110,"328",HK_CashFlowStatementCN,1,NDealTradAssets,处置交易性金融资产净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5111,"328",HK_CashFlowStatementCN,1,NetBuyBack,回购业务资金净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5112,"328",HK_CashFlowStatementCN,1,NetOriInsCash,收到原保险合同保费取得的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5113,"328",HK_CashFlowStatementCN,1,NetReinCash,收到再保业务现金净额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5114,"328",HK_CashFlowStatementCN,1,NetInsDepInv,保户储金及投资款净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5115,"328",HK_CashFlowStatementCN,1,NetIncBorFunds,拆入资金净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5116,"328",HK_CashFlowStatementCN,1,NetCashRecInVTS,代理买卖证券收到的现金净额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:58",,"2024-08-26 18:19:01"
5117,"328",HK_CashFlowStatementCN,1,OthCashInRelOpe,收到其他与经营活动有关的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5118,"328",HK_CashFlowStatementCN,1,SpeItemsOCIF,经营活动现金流入特殊项目,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5119,"328",HK_CashFlowStatementCN,1,AdjItemsOCIF,经营活动现金流入调整项目,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5120,"328",HK_CashFlowStatementCN,1,SuOpCashInflow,经营活动现金流入小计,,"number(19,4)",一、经营活动产生的现金流量,"",若经营活动现金流入小计为空，则以销售商品、提供劳务收到的现金+收到的税费返还+客户存款和同业存放款项净增加额+向中央银行借款净增加额+向其他金融机构拆入资金净增加额+收回已核销贷款+收取利息、手续费及佣金的现金+处置交易性金融资产净增加额+回购业务资金净增加额+收到原保险合同保费取得的现金+收到再保业务现金净额+保户储金及投资款净增加额+收到其他与经营活动有关的现金+经营活动现金流入特殊项目+经营活动现金流入调整项目填充。收起,,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5121,"328",HK_CashFlowStatementCN,1,GdSerCashPaid,购买商品、接受劳务支付的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5122,"328",HK_CashFlowStatementCN,1,StaBehalfPaid,支付给职工以及为职工支付的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5123,"328",HK_CashFlowStatementCN,1,AllTaxesPaid,支付的各项税费,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5124,"328",HK_CashFlowStatementCN,1,NetLAdvInc,客户贷款及垫款净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:01"
5125,"328",HK_CashFlowStatementCN,1,NetDepInCBAndIB,存放中央银行和同业款项净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5126,"328",HK_CashFlowStatementCN,1,NetLendCap,拆出资金净增加额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5127,"328",HK_CashFlowStatementCN,1,ComCashPaid,支付利息、手续费及佣金的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5128,"328",HK_CashFlowStatementCN,1,OriCompPaid,支付原保险合同赔付款项的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5129,"328",HK_CashFlowStatementCN,1,NetCashForRein,支付再保业务现金净额,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5130,"328",HK_CashFlowStatementCN,1,PolDivCashPaid,支付保单红利的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5131,"328",HK_CashFlowStatementCN,1,OtherOpCashPaid,支付其他与经营活动有关的现金,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:30:59",,"2024-08-26 18:19:02"
5132,"328",HK_CashFlowStatementCN,1,SpeItemsOCOF,经营活动现金流出特殊项目,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5133,"328",HK_CashFlowStatementCN,1,AdjItemsOCOF,经营活动现金流出调整项目,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5134,"328",HK_CashFlowStatementCN,1,SubOpCOutflow,经营活动现金流出小计,,"number(19,4)",一、经营活动产生的现金流量,"",若经营活动现金流出小计为空，则以购买商品、接受劳务支付的现金+支付给职工以及为职工支付的现金+支付的各项税费+客户贷款及垫款净增加额+存放中央银行和同业款项净增加额+拆出资金净增加额+支付利息、手续费及佣金的现金+支付原保险合同赔付款项的现金+支付再保业务现金净额+支付保单红利的现金+支付其他与经营活动有关的现金+经营活动现金流出特殊项目+经营活动现金流出调整项目填充。收起,,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5135,"328",HK_CashFlowStatementCN,1,AdjItemsNOCF,经营活动现金流量净额调整项目,,"number(19,4)",一、经营活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5136,"328",HK_CashFlowStatementCN,1,NetOpeCFlow,经营活动产生的现金流量净额,,"number(19,4)",一、经营活动产生的现金流量,"",若经营活动产生的现金流量净额为空，则经营活动现金流入小计-经营活动现金流出小计+经营活动现金流量净额调整项目填充。,,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5137,"328",HK_CashFlowStatementCN,1,InvWithdCash,收回投资收到的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5138,"328",HK_CashFlowStatementCN,1,Invproceeds,取得投资收益收到的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5139,"328",HK_CashFlowStatementCN,1,FixInOtADisCash,处置固定资产、无形资产和其他长期资产收回的现金净额,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5140,"328",HK_CashFlowStatementCN,1,NCashDealSComp,处置子公司及其他营业单位收到的现金净额,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5141,"328",HK_CashFlowStatementCN,1,OthCaFromInvAct,收到其他与投资活动有关的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:02"
5142,"328",HK_CashFlowStatementCN,1,SpeItemsICIF,投资活动现金流入特殊项目,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:03"
5143,"328",HK_CashFlowStatementCN,1,AdjItemsICIF,投资活动现金流入调整项目,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:03"
5144,"328",HK_CashFlowStatementCN,1,SubInvCaInflow,投资活动现金流入小计,,"number(19,4)",二、投资活动产生的现金流量,"",若投资活动现金流入小计为空，则以收回投资收到的现金+取得投资收益收到的现金+处置固定资产、无形资产和其他长期资产收回的现金净额+处置子公司及其他营业单位收到的现金净额+收到其他与投资活动有关的现金+投资活动现金流入特殊项目+投资活动现金流入调整项目填充。,,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:03"
5145,"328",HK_CashFlowStatementCN,1,FixInOAsAcCash,购建固定资产、无形资产和其他长期资产支付的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:00",,"2024-08-26 18:19:03"
5146,"328",HK_CashFlowStatementCN,1,InvCashPaid,投资支付的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5147,"328",HK_CashFlowStatementCN,1,NCashFromSComp,取得子公司及其他营业单位支付的现金净额,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5148,"328",HK_CashFlowStatementCN,1,ImLoanNetInc,质押贷款净增加额,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5149,"328",HK_CashFlowStatementCN,1,OthCashToInvAct,支付其他与投资活动有关的现金,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5150,"328",HK_CashFlowStatementCN,1,SpeItemsICOF,投资活动现金流出特殊项目,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5151,"328",HK_CashFlowStatementCN,1,AdjItemsICOF,投资活动现金流出调整项目,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5152,"328",HK_CashFlowStatementCN,1,SubInvCashOflow,投资活动现金流出小计,,"number(19,4)",二、投资活动产生的现金流量,"",若投资活动现金流出小计为空，则以购建固定资产、无形资产和其他长期资产支付的现金+投资支付的现金+取得子公司及其他营业单位支付的现金净额+质押贷款净增加额+支付其他与投资活动有关的现金+投资活动现金流出特殊项目+投资活动现金流出调整项目填充。,,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5153,"328",HK_CashFlowStatementCN,1,AdjItemsNICF,投资活动现金流量净额调整项目,,"number(19,4)",二、投资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5154,"328",HK_CashFlowStatementCN,1,NetInvCashFlow,投资活动产生的现金流量净额,,"number(19,4)",二、投资活动产生的现金流量,"",若投资活动产生的现金流量净额为空，则以投资活动现金流入小计-投资活动现金流出小计+投资活动现金流量净额调整项目填充。,,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5155,"328",HK_CashFlowStatementCN,1,CashFromInv,吸收投资收到的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5156,"328",HK_CashFlowStatementCN,1,CFMinoSInvSub,其中:子公司吸收少数股东投资收到的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5157,"328",HK_CashFlowStatementCN,1,CFBondsIssue,发行债券收到的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:03"
5158,"328",HK_CashFlowStatementCN,1,CFBorrowing,取得借款收到的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:04"
5159,"328",HK_CashFlowStatementCN,1,OthFinActCash,收到其他与筹资活动有关的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:04"
5160,"328",HK_CashFlowStatementCN,1,SpeItemsFCIF,筹资活动现金流入特殊项目,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:04"
5161,"328",HK_CashFlowStatementCN,1,AdjItemsFCIF,筹资活动现金流入调整项目,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:01",,"2024-08-26 18:19:04"
5162,"328",HK_CashFlowStatementCN,1,SubFinCashInfl,筹资活动现金流入小计,,"number(19,4)",三、筹资活动产生的现金流量,"",若筹资活动现金流入小计为空，则以吸收投资收到的现金+发行债券收到的现金+取得借款收到的现金+收到其他与筹资活动有关的现金+筹资活动现金流入特殊项目+筹资活动现金流入调整项目填充。,,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5163,"328",HK_CashFlowStatementCN,1,BorRepayment,偿还债务支付的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5164,"328",HK_CashFlowStatementCN,1,DivIntPayment,分配股利、利润或偿付利息支付的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5165,"328",HK_CashFlowStatementCN,1,ProFromSubTMiS,其中:子公司支付给少数股东的股利、利润或偿付的利息,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5166,"328",HK_CashFlowStatementCN,1,OthFinActP,支付其他与筹资活动有关的现金,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5167,"328",HK_CashFlowStatementCN,1,SpeItemsFCOF,筹资活动现金流出特殊项目,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5168,"328",HK_CashFlowStatementCN,1,AdjItemsFCOF,筹资活动现金流出调整项目,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5169,"328",HK_CashFlowStatementCN,1,SubFinCOflow,筹资活动现金流出小计,,"number(19,4)",三、筹资活动产生的现金流量,"",若筹资活动现金流出小计为空，则以偿还债务支付的现金+分配股利、利润或偿付利息支付的现金+支付其他与筹资活动有关的现金+筹资活动现金流出特殊项目+筹资活动现金流出调整项目填充。,,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
5170,"328",HK_CashFlowStatementCN,1,AdjItemsNFCF,筹资活动流量现金净额调整项目,,"number(19,4)",三、筹资活动产生的现金流量,"","",,,0,,"2024-08-23 16:31:02",,"2024-08-26 18:19:04"
